id,name,x,y,region
655,Souless,803,3446,Underground/Dungeon
655,Souless,807,3467,Underground/Dungeon
644,Souless,808,3414,Underground/Dungeon
644,Souless,808,3422,Underground/Dungeon
644,Souless,808,3429,Underground/Dungeon
644,Souless,808,3434,Underground/Dungeon
655,Souless,809,3496,Underground/Dungeon
644,Souless,810,3408,Underground/Dungeon
644,Souless,812,3426,Underground/Dungeon
644,Souless,813,3408,Underground/Dungeon
655,Souless,814,3510,Underground/Dungeon
655,Souless,814,3512,Underground/Dungeon
644,Souless,815,3455,Underground/Dungeon
644,Souless,815,3457,Underground/Dungeon
644,Souless,815,3500,Underground/Dungeon
644,Souless,815,3503,Underground/Dungeon
655,Souless,815,3514,Underground/Dungeon
238,Speedy Keith,270,296,Wilderness (mid)
665,Spirit of Scorpius,692,650,Eastern Map
746,Stanford The Gardener,501,388,Wilderness (low)
389,Stankers,612,453,Central Map
724,Student,20,526,Al Kharid/Desert
724,Student,20,526,Al Kharid/Desert
724,Student,20,526,Al Kharid/Desert
724,Student,20,526,Al Kharid/Desert
724,Student,20,526,Al Kharid/Desert
725,Student,20,526,Al Kharid/Desert
725,Student,20,526,Al Kharid/Desert
725,Student,20,526,Al Kharid/Desert
725,Student,20,526,Al Kharid/Desert
725,Student,20,526,Al Kharid/Desert
727,Student,20,526,Al Kharid/Desert
727,Student,20,526,Al Kharid/Desert
727,Student,20,526,Al Kharid/Desert
727,Student,20,526,Al Kharid/Desert
727,Student,20,526,Al Kharid/Desert
206,Suit of armour,374,3331,Underground/Dungeon
206,Suit of armour,374,3333,Underground/Dungeon
206,Suit of armour,608,2490,Yanille
206,Suit of armour,608,2492,Yanille
206,Suit of armour,613,2490,Yanille
206,Suit of armour,613,2492,Yanille
501,Tailor,84,525,Al Kharid/Desert
172,Tanner,84,676,Al Kharid
172,Tanner,345,1554,Southern Map
780,Tea seller,90,519,Al Kharid/Desert
446,Ted Rehnison,644,566,Eastern Map
361,The Fire warrior of lesarkus,542,3299,Underground/Dungeon
59,Thessalia,137,516,Varrock
64,Thief,81,449,Central Map
64,Thief,110,3371,Underground/Dungeon
64,Thief,111,3373,Underground/Dungeon
64,Thief,111,3380,Underground/Dungeon
64,Thief,112,3371,Underground/Dungeon
64,Thief,113,531,Central Map
64,Thief,146,534,Central Map
64,Thief,147,531,Central Map
64,Thief,148,528,Varrock
64,Thief,276,642,Port Sarim
64,Thief,277,642,Port Sarim
64,Thief,282,655,Port Sarim
64,Thief,442,692,Brimhaven
64,Thief,448,685,Brimhaven
351,Thief,616,3496,Underground/Dungeon
351,Thief,619,3499,Underground/Dungeon
175,Thordur,310,3346,Underground/Dungeon
300,Thormac the sorceror,511,1452,Southern Map
160,Thrander,104,520,Al Kharid/Desert
251,Thug,168,392,Wilderness (low)
251,Thug,169,397,Wilderness (low)
251,Thug,170,393,Wilderness (low)
251,Thug,170,395,Wilderness (low)
251,Thug,170,401,Wilderness (low)
251,Thug,174,396,Wilderness (low)
251,Thug,197,3251,Underground/Dungeon
251,Thug,198,3253,Underground/Dungeon
251,Thug,198,3257,Underground/Dungeon
251,Thug,200,3253,Underground/Dungeon
251,Thug,200,3256,Underground/Dungeon
134,Thurgo,291,713,Southern Map
682,Toban,606,803,Yanille
575,Tower guard,77,1643,Southern Map
575,Tower guard,638,740,Southern Map
575,Tower guard,639,740,Southern Map
575,Tower guard,639,741,Southern Map
17,Traiborn the wizard,214,1640,Southern Map
28,Tramp,133,528,Varrock
28,Tramp,320,1489,Southern Map
421,Tribesman,338,774,Southern Map
421,Tribesman,338,823,Southern Map
421,Tribesman,347,827,Southern Map
421,Tribesman,348,836,Southern Map
421,Tribesman,358,843,Karamja
421,Tribesman,359,833,Karamja
421,Tribesman,366,815,Karamja
421,Tribesman,374,817,Karamja
421,Tribesman,385,788,Karamja
421,Tribesman,416,761,Karamja
421,Tribesman,453,781,Brimhaven
421,Tribesman,466,742,Brimhaven
421,Tribesman,480,705,Southern Map
421,Tribesman,487,709,Southern Map
421,Tribesman,491,703,Southern Map
421,Tribesman,492,711,Southern Map
421,Tribesman,497,708,Southern Map
421,Tribesman,498,713,Southern Map
421,Tribesman,502,703,Southern Map
421,Tribesman,507,700,Southern Map
256,Trobert,439,692,Brimhaven
517,Trufitus,436,751,Brimhaven
653,Ugthanki,59,751,Southern Map
653,Ugthanki,70,765,Southern Map
653,Ugthanki,72,751,Southern Map
653,Ugthanki,96,761,Al Kharid
653,Ugthanki,97,795,Al Kharid
653,Ugthanki,111,754,Southern Map
653,Ugthanki,118,768,Southern Map
653,Ugthanki,118,785,Southern Map
653,Ugthanki,128,800,Southern Map
653,Ugthanki,157,792,Southern Map
653,Ugthanki,165,809,Southern Map
542,UndeadOne,345,3719,Underground/Dungeon
542,UndeadOne,347,3612,Underground/Dungeon
542,UndeadOne,347,3622,Underground/Dungeon
542,UndeadOne,347,3634,Underground/Dungeon
542,UndeadOne,349,3614,Underground/Dungeon
542,UndeadOne,352,3652,Underground/Dungeon
542,UndeadOne,352,3720,Underground/Dungeon
542,UndeadOne,353,3680,Underground/Dungeon
542,UndeadOne,354,3667,Underground/Dungeon
542,UndeadOne,354,3674,Underground/Dungeon
542,UndeadOne,355,3683,Underground/Dungeon
542,UndeadOne,356,3630,Underground/Dungeon
542,UndeadOne,358,3672,Underground/Dungeon
542,UndeadOne,360,3717,Underground/Dungeon
542,UndeadOne,363,3627,Underground/Dungeon
542,UndeadOne,365,3609,Underground/Dungeon
542,UndeadOne,371,3637,Underground/Dungeon
542,UndeadOne,385,850,Karamja
542,UndeadOne,385,854,Karamja
542,UndeadOne,386,851,Karamja
542,UndeadOne,387,846,Karamja
542,UndeadOne,387,849,Karamja
542,UndeadOne,387,854,Karamja
542,UndeadOne,388,847,Karamja
542,UndeadOne,388,856,Karamja
542,UndeadOne,389,857,Karamja
542,UndeadOne,390,846,Karamja
542,UndeadOne,391,856,Karamja
542,UndeadOne,392,847,Karamja
542,UndeadOne,392,854,Karamja
542,UndeadOne,393,849,Karamja
542,UndeadOne,393,852,Karamja
542,UndeadOne,469,3661,Underground/Dungeon
542,UndeadOne,743,3429,Underground/Dungeon
542,UndeadOne,744,3427,Underground/Dungeon
542,UndeadOne,744,3429,Underground/Dungeon
542,UndeadOne,744,3430,Underground/Dungeon
542,UndeadOne,745,3428,Underground/Dungeon
542,UndeadOne,748,3429,Underground/Dungeon
542,UndeadOne,748,3431,Underground/Dungeon
542,UndeadOne,749,3430,Underground/Dungeon
542,UndeadOne,750,3426,Underground/Dungeon
766,Ungadulu,454,3708,Underground/Dungeon
0,Unicorn,83,557,Central Map
0,Unicorn,86,549,Central Map
0,Unicorn,185,661,Southern Map
0,Unicorn,227,482,Central Map
0,Unicorn,375,457,Central Map
0,Unicorn,415,540,Taverly
0,Unicorn,425,540,Central Map
0,Unicorn,432,535,Catherby
0,Unicorn,434,554,Catherby
0,Unicorn,448,460,Central Map
0,Unicorn,451,462,Central Map
0,Unicorn,519,493,Seers Village
0,Unicorn,521,493,Seers Village
0,Unicorn,612,778,Yanille
0,Unicorn,633,855,Southern Map
0,Unicorn,643,847,Southern Map
0,Unicorn,643,853,Southern Map
0,Unicorn,649,855,Southern Map
0,Unicorn,650,854,Southern Map
0,Unicorn,744,3500,Underground/Dungeon
794,Unknown NPC (794),126,506,Varrock
794,Unknown NPC (794),127,509,Varrock
794,Unknown NPC (794),132,505,Varrock
794,Unknown NPC (794),133,509,Varrock
795,Unknown NPC (795),90,694,Al Kharid/Desert
795,Unknown NPC (795),101,512,Al Kharid/Desert
795,Unknown NPC (795),151,501,Varrock
795,Unknown NPC (795),175,3527,Underground/Dungeon
795,Unknown NPC (795),217,450,Edgeville
795,Unknown NPC (795),219,636,Southern Map
795,Unknown NPC (795),283,568,Port Sarim
795,Unknown NPC (795),331,553,Falador
795,Unknown NPC (795),369,715,Karamja
795,Unknown NPC (795),402,853,Karamja
795,Unknown NPC (795),441,494,Catherby
795,Unknown NPC (795),445,3370,Underground/Dungeon
795,Unknown NPC (795),501,451,Central Map
795,Unknown NPC (795),553,610,Southern Map
795,Unknown NPC (795),582,574,Yanille
795,Unknown NPC (795),588,756,Yanille
795,Unknown NPC (795),713,1450,Southern Map
799,Unknown NPC (799),119,650,Lumbridge
799,Unknown NPC (799),218,744,Southern Map
800,Unknown NPC (800),121,649,Lumbridge
801,Unknown NPC (801),123,649,Lumbridge
803,Unknown NPC (803),222,3516,Underground/Dungeon
804,Unknown NPC (804),220,3281,Underground/Dungeon
805,Unknown NPC (805),122,655,Lumbridge
805,Unknown NPC (805),130,466,Central Map
805,Unknown NPC (805),131,493,Varrock
805,Unknown NPC (805),293,539,Falador
805,Unknown NPC (805),467,455,Central Map
805,Unknown NPC (805),512,545,Seers Village
805,Unknown NPC (805),551,486,Ardougne
805,Unknown NPC (805),600,603,Yanille
805,Unknown NPC (805),632,757,Southern Map
806,Unknown NPC (806),279,487,Central Map
807,Unknown NPC (807),321,3423,Underground/Dungeon
808,Unknown NPC (808),313,3431,Underground/Dungeon
809,Unknown NPC (809),314,3422,Underground/Dungeon
810,Unknown NPC (810),419,562,Karamja
811,Unknown NPC (811),615,3496,Underground/Dungeon
812,Unknown NPC (812),119,666,Lumbridge
812,Unknown NPC (812),320,1491,Southern Map
813,Unknown NPC (813),316,662,Rimmington
814,Unknown NPC (814),69,621,Southern Map
814,Unknown NPC (814),159,657,Southern Map
814,Unknown NPC (814),226,543,Central Map
814,Unknown NPC (814),288,698,Southern Map
814,Unknown NPC (814),292,472,Falador
815,Unknown NPC (815),96,448,Central Map
816,Unknown NPC (816),221,421,Wilderness (low)
816,Unknown NPC (816),224,419,Wilderness (low)
816,Unknown NPC (816),227,419,Wilderness (low)
817,Unknown NPC (817),115,533,Central Map
817,Unknown NPC (817),975,165,Wilderness (deep)
820,Unknown NPC (820),157,696,Southern Map
821,Unknown NPC (821),184,600,Southern Map
822,Unknown NPC (822),217,739,Southern Map
823,Unknown NPC (823),128,509,Varrock
824,Unknown NPC (824),131,509,Varrock
826,Unknown NPC (826),511,544,Seers Village
829,Unknown NPC (829),63,452,Central Map
830,Unknown NPC (830),320,1487,Southern Map
831,Unknown NPC (831),319,1487,Southern Map
832,Unknown NPC (832),318,1487,Southern Map
833,Unknown NPC (833),559,473,Ardougne
834,Unknown NPC (834),557,455,Central Map
835,Unknown NPC (835),118,710,Southern Map
10,Urhney,117,710,Southern Map
112,Valaine,149,1499,Southern Map
272,Velrak the explorer,361,3428,Underground/Dungeon
36,Veronica,208,561,Central Map
86,Warrior,65,1643,Southern Map
86,Warrior,66,686,Al Kharid/Desert
86,Warrior,66,689,Al Kharid/Desert
86,Warrior,66,691,Al Kharid/Desert
86,Warrior,68,694,Al Kharid/Desert
86,Warrior,69,693,Al Kharid/Desert
86,Warrior,69,694,Al Kharid/Desert
86,Warrior,76,694,Al Kharid/Desert
86,Warrior,78,689,Al Kharid/Desert
86,Warrior,78,691,Al Kharid/Desert
159,Warrior,136,461,Central Map
159,Warrior,139,462,Central Map
320,Warrior,605,598,Yanille
320,Warrior,605,608,Yanille
320,Warrior,608,599,Yanille
320,Warrior,608,607,Yanille
320,Warrior,613,533,Yanille
320,Warrior,615,531,Yanille
320,Warrior,615,535,Yanille
672,Watchtower wizard,492,3521,Underground/Dungeon
672,Watchtower wizard,492,3524,Underground/Dungeon
672,Watchtower wizard,494,3522,Underground/Dungeon
672,Watchtower wizard,636,2626,Southern Map
672,Watchtower wizard,637,2625,Southern Map
672,Watchtower wizard,639,2627,Southern Map
467,Watto,175,3534,Underground/Dungeon
141,Wayne,301,578,Port Sarim
37,Weaponsmaster,105,1479,Al Kharid
102,White Knight,298,525,Falador
102,White Knight,298,570,Port Sarim
102,White Knight,307,570,Port Sarim
102,White Knight,317,563,Rimmington
102,White Knight,323,553,Falador
102,White Knight,327,512,Falador
102,White Knight,329,532,Falador
248,White wolf,401,459,Central Map
248,White wolf,406,437,Wilderness (low)
248,White wolf,411,440,Central Map
248,White wolf,412,457,Central Map
248,White wolf,413,466,Central Map
248,White wolf,416,464,Central Map
239,White wolf sentry,395,467,Central Map
239,White wolf sentry,395,479,Taverly
239,White wolf sentry,395,489,Taverly
239,White wolf sentry,397,471,Taverly
239,White wolf sentry,399,481,Taverly
239,White wolf sentry,409,483,Taverly
493,Wilderness guide,206,758,Southern Map
493,Wilderness guide,210,760,Southern Map
493,Wilderness guide,211,756,Southern Map
781,Wilough,123,506,Varrock
79,Witch,51,717,Al Kharid/Desert
79,Witch,218,544,Central Map
107,Witch,280,1379,Southern Map
314,Wizard,84,1387,Al Kharid
81,Wizard,212,692,Southern Map
81,Wizard,212,1635,Southern Map
81,Wizard,212,1640,Southern Map
81,Wizard,213,697,Southern Map
81,Wizard,214,2580,Southern Map
81,Wizard,217,696,Southern Map
81,Wizard,221,692,Southern Map
81,Wizard,222,3517,Underground/Dungeon
81,Wizard,280,609,Port Sarim
333,Wizard Cromperty,545,576,Central Map
515,Wizard Frumscone,606,3585,Underground/Dungeon
117,Wizard Mizgog,218,2580,Southern Map
722,Workman,20,526,Al Kharid/Desert
722,Workman,20,526,Al Kharid/Desert
722,Workman,20,526,Al Kharid/Desert
722,Workman,20,526,Al Kharid/Desert
722,Workman,20,526,Al Kharid/Desert
722,Workman,20,526,Al Kharid/Desert
722,Workman,20,526,Al Kharid/Desert
738,Workman,25,3345,Underground/Dungeon
738,Workman,25,3393,Underground/Dungeon
738,Workman,26,3344,Underground/Dungeon
192,Wormbrain,282,662,Port Sarim
129,Wydin,275,658,Port Sarim
116,Wyson the gardener,288,543,Falador
574,Yanille Watchman,634,1683,Southern Map
574,Yanille Watchman,636,1681,Southern Map
574,Yanille Watchman,637,1685,Southern Map
574,Yanille Watchman,638,1681,Southern Map
624,Yanni,415,833,Karamja
622,Yohnus,399,846,Karamja
69,Zaff,140,504,Varrock
165,Zambo,347,714,Southern Map
84,Zeke,77,676,Al Kharid
331,Zenesha,556,603,Southern Map
427,alomone,581,3419,Underground/Dungeon
460,bailey,483,614,Southern Map
497,boatman,226,753,Southern Map
497,boatman,227,754,Southern Map
497,boatman,230,757,Southern Map
398,bolkoy,635,1633,Southern Map
400,bolren,648,1635,Southern Map
400,bolren,656,695,Southern Map
403,brother Galahad,585,460,Central Map
419,butler,613,1562,Yanille
419,butler,616,617,Eastern Map
420,carnillean guard,614,610,Eastern Map
420,carnillean guard,617,609,Eastern Map
420,carnillean guard,617,610,Eastern Map
418,ceril,612,1562,Yanille
418,ceril,619,620,Eastern Map
784,chamber guardian,470,3387,Underground/Dungeon
784,chamber guardian,473,3387,Underground/Dungeon
190,chaos Dwarf,107,221,Wilderness (deep)
190,chaos Dwarf,110,206,Wilderness (deep)
190,chaos Dwarf,113,220,Wilderness (deep)
190,chaos Dwarf,270,234,Wilderness (deep)
190,chaos Dwarf,275,2972,Southern Map
190,chaos Dwarf,276,240,Wilderness (deep)
190,chaos Dwarf,276,2969,Southern Map
190,chaos Dwarf,277,2971,Southern Map
190,chaos Dwarf,279,2968,Southern Map
190,chaos Dwarf,282,240,Wilderness (deep)
190,chaos Dwarf,296,250,Wilderness (mid)
190,chaos Dwarf,339,3365,Underground/Dungeon
190,chaos Dwarf,341,3365,Underground/Dungeon
190,chaos Dwarf,342,3367,Underground/Dungeon
190,chaos Dwarf,342,3369,Underground/Dungeon
550,charlie,419,2991,Karamja
310,chef,433,483,Catherby
341,chuck,583,563,Yanille
729,civillian,672,571,Eastern Map
729,civillian,687,566,Eastern Map
731,civillian,687,567,Eastern Map
732,civillian,689,567,Eastern Map
429,claus,616,3452,Underground/Dungeon
424,clivet,619,3477,Underground/Dungeon
408,commander montai,656,662,Eastern Map
499,controls guide,222,738,Southern Map
499,controls guide,224,741,Southern Map
499,controls guide,224,742,Southern Map
7,cook,135,661,Lumbridge
478,cooking instructor,214,726,Southern Map
478,cooking instructor,215,730,Southern Map
478,cooking instructor,216,726,Southern Map
6,cow,50,693,Al Kharid/Desert
6,cow,64,1643,Southern Map
6,cow,94,620,Southern Map
6,cow,97,616,Southern Map
6,cow,97,628,Southern Map
6,cow,98,607,Southern Map
6,cow,99,626,Southern Map
6,cow,101,607,Southern Map
6,cow,102,614,Southern Map
6,cow,102,627,Southern Map
6,cow,108,610,Southern Map
6,cow,110,606,Southern Map
217,cow,138,3527,Underground/Dungeon
217,cow,140,3534,Underground/Dungeon
217,cow,145,3532,Underground/Dungeon
6,cow,146,583,Central Map
6,cow,150,580,Central Map
6,cow,154,588,Central Map
6,cow,161,583,Central Map
6,cow,162,581,Central Map
6,cow,170,588,Central Map
6,cow,174,565,Central Map
6,cow,344,613,Rimmington
6,cow,345,616,Rimmington
6,cow,349,617,Rimmington
6,cow,350,612,Karamja
6,cow,351,604,Karamja
6,cow,352,607,Karamja
6,cow,352,611,Karamja
6,cow,354,604,Karamja
6,cow,356,605,Karamja
6,cow,496,406,Wilderness (low)
6,cow,540,566,Central Map
6,cow,547,548,Ardougne
6,cow,548,551,Ardougne
6,cow,549,556,Ardougne
6,cow,550,558,Ardougne
6,cow,550,561,Central Map
6,cow,609,737,Yanille
6,cow,611,738,Yanille
6,cow,612,733,Yanille
6,cow,975,160,Wilderness (deep)
6,cow,977,159,Wilderness (deep)
6,cow,980,159,Wilderness (deep)
425,cult member,576,3419,Underground/Dungeon
425,cult member,577,3419,Underground/Dungeon
425,cult member,581,3413,Underground/Dungeon
425,cult member,583,3410,Underground/Dungeon
425,cult member,583,3420,Underground/Dungeon
425,cult member,588,3411,Underground/Dungeon
191,dwarf,268,3379,Underground/Dungeon
191,dwarf,274,565,Port Sarim
396,elkoy,625,675,Eastern Map
63,farmer,80,444,Central Map
63,farmer,110,565,Central Map
63,farmer,115,595,Central Map
63,farmer,121,611,Southern Map
63,farmer,152,583,Central Map
63,farmer,185,608,Southern Map
63,farmer,266,600,Port Sarim
63,farmer,492,487,Seers Village
63,farmer,493,493,Seers Village
319,farmer,559,550,Ardougne
319,farmer,559,553,Ardougne
319,farmer,576,525,Ardougne
379,fightslave joe,619,701,Yanille
380,fightslave kelvin,619,707,Yanille
480,financial advisor,207,732,Southern Map
480,financial advisor,208,728,Southern Map
480,financial advisor,209,731,Southern Map
479,fishing instructor,198,728,Southern Map
479,fishing instructor,199,723,Southern Map
479,fishing instructor,201,725,Southern Map
330,gem merchant,551,598,Central Map
308,gem trader,81,666,Al Kharid
481,gerald,654,500,Yanille
409,gnome troop,644,663,Eastern Map
409,gnome troop,645,667,Eastern Map
409,gnome troop,646,668,Eastern Map
409,gnome troop,647,661,Eastern Map
409,gnome troop,647,664,Eastern Map
409,gnome troop,648,649,Eastern Map
409,gnome troop,648,660,Eastern Map
409,gnome troop,648,668,Eastern Map
409,gnome troop,650,637,Eastern Map
409,gnome troop,650,665,Eastern Map
409,gnome troop,651,652,Eastern Map
409,gnome troop,651,664,Eastern Map
409,gnome troop,652,655,Eastern Map
409,gnome troop,652,663,Eastern Map
409,gnome troop,653,652,Eastern Map
409,gnome troop,653,662,Eastern Map
409,gnome troop,654,645,Eastern Map
409,gnome troop,654,666,Eastern Map
409,gnome troop,655,654,Eastern Map
409,gnome troop,655,670,Eastern Map
409,gnome troop,656,667,Eastern Map
409,gnome troop,659,662,Eastern Map
409,gnome troop,660,660,Eastern Map
409,gnome troop,660,662,Eastern Map
409,gnome troop,661,637,Eastern Map
409,gnome troop,661,661,Eastern Map
409,gnome troop,661,665,Eastern Map
409,gnome troop,662,663,Eastern Map
409,gnome troop,663,662,Eastern Map
409,gnome troop,664,645,Eastern Map
409,gnome troop,664,660,Eastern Map
409,gnome troop,665,652,Eastern Map
409,gnome troop,666,665,Eastern Map
409,gnome troop,667,663,Eastern Map
409,gnome troop,667,666,Eastern Map
409,gnome troop,668,662,Eastern Map
409,gnome troop,668,667,Eastern Map
409,gnome troop,669,650,Eastern Map
409,gnome troop,669,651,Eastern Map
409,gnome troop,669,662,Eastern Map
409,gnome troop,669,666,Eastern Map
409,gnome troop,670,664,Eastern Map
475,golrie,666,3526,Underground/Dungeon
258,guard,465,676,Brimhaven
258,guard,467,678,Brimhaven
258,guard,469,676,Brimhaven
363,guardian of Armadyl,542,3275,Underground/Dungeon
362,guardian of Armadyl,542,3278,Underground/Dungeon
362,guardian of Armadyl,543,3275,Underground/Dungeon
363,guardian of Armadyl,545,3279,Underground/Dungeon
363,guardian of Armadyl,545,3280,Underground/Dungeon
363,guardian of Armadyl,547,3275,Underground/Dungeon
362,guardian of Armadyl,548,3278,Underground/Dungeon
472,hadley,657,491,Yanille
417,happy peasant,490,31,Wilderness (deep)
417,happy peasant,494,27,Wilderness (deep)
417,happy peasant,505,26,Wilderness (deep)
417,happy peasant,506,21,Wilderness (deep)
417,happy peasant,515,24,Wilderness (deep)
387,hengrad,609,715,Yanille
422,henryeta,611,620,Eastern Map
471,hudon,664,464,Central Map
466,jinno,175,3531,Underground/Dungeon
402,kalron,629,716,Southern Map
402,kalron,634,681,Southern Map
402,kalron,648,712,Southern Map
402,kalron,653,674,Eastern Map
402,kalron,659,703,Southern Map
402,kalron,662,679,Eastern Map
461,kennith,484,1560,Southern Map
459,kent,510,636,Southern Map
410,khazard warlord,670,593,Eastern Map
42,king,126,474,Varrock
512,king Lathas,613,602,Eastern Map
712,kolodion,443,3370,Underground/Dungeon
712,kolodion,444,3368,Underground/Dungeon
712,kolodion,447,3371,Underground/Dungeon
712,kolodion,449,3368,Underground/Dungeon
283,lady,353,523,Central Map
381,local,589,715,Yanille
381,local,590,697,Yanille
381,local,598,685,Yanille
381,local,599,686,Yanille
381,local,605,695,Yanille
381,local,619,679,Eastern Map
399,local gnome,635,696,Southern Map
399,local gnome,635,1639,Southern Map
399,local gnome,640,699,Southern Map
399,local gnome,641,1636,Southern Map
399,local gnome,645,688,Southern Map
399,local gnome,645,697,Southern Map
58,lowe,115,515,Varrock
413,maiden,414,35,Wilderness (deep)
413,maiden,415,36,Wilderness (deep)
413,maiden,419,33,Wilderness (deep)
413,maiden,423,34,Wilderness (deep)
413,maiden,515,33,Wilderness (deep)
413,maiden,517,37,Wilderness (deep)
413,maiden,517,39,Wilderness (deep)
413,maiden,520,33,Wilderness (deep)
307,man,67,601,Southern Map
482,mining instructor,198,738,Southern Map
482,mining instructor,203,742,Southern Map
482,mining instructor,205,738,Southern Map
21,mugger,105,528,Al Kharid/Desert
21,mugger,162,548,Central Map
21,mugger,280,662,Port Sarim
21,mugger,282,3543,Underground/Dungeon
21,mugger,283,3544,Underground/Dungeon
21,mugger,437,703,Brimhaven
21,mugger,446,675,Brimhaven
500,nurse sarah,647,603,Eastern Map
423,philipe,616,1565,Yanille
397,remsai,640,698,Southern Map
532,rometti,717,1409,Southern Map
244,shapeshifter,351,490,Central Map
130,shop assistant,136,524,Varrock
528,shop keeper,652,536,Yanille
56,shopkeeper,137,526,Varrock
326,silk merchant,565,594,Central Map
71,silk trader,70,667,Al Kharid
328,silver merchant,554,594,Central Map
40,skeleton,6,3395,Underground/Dungeon
40,skeleton,8,3391,Underground/Dungeon
40,skeleton,9,3393,Underground/Dungeon
40,skeleton,9,3398,Underground/Dungeon
40,skeleton,10,3390,Underground/Dungeon
40,skeleton,11,3396,Underground/Dungeon
40,skeleton,12,3392,Underground/Dungeon
40,skeleton,12,3398,Underground/Dungeon
40,skeleton,13,3395,Underground/Dungeon
40,skeleton,15,3398,Underground/Dungeon
40,skeleton,16,3395,Underground/Dungeon
45,skeleton,66,287,Wilderness (mid)
45,skeleton,68,283,Wilderness (mid)
45,skeleton,71,281,Wilderness (mid)
45,skeleton,72,286,Wilderness (mid)
45,skeleton,80,285,Wilderness (mid)
45,skeleton,83,279,Wilderness (mid)
40,skeleton,93,3275,Underground/Dungeon
40,skeleton,94,3276,Underground/Dungeon
40,skeleton,95,3276,Underground/Dungeon
45,skeleton,96,281,Wilderness (mid)
45,skeleton,98,273,Wilderness (mid)
45,skeleton,101,277,Wilderness (mid)
40,skeleton,102,3276,Underground/Dungeon
40,skeleton,103,3277,Underground/Dungeon
45,skeleton,115,260,Wilderness (mid)
45,skeleton,118,265,Wilderness (mid)
45,skeleton,119,268,Wilderness (mid)
45,skeleton,120,278,Wilderness (mid)
45,skeleton,120,280,Wilderness (mid)
45,skeleton,121,261,Wilderness (mid)
45,skeleton,123,275,Wilderness (mid)
45,skeleton,123,280,Wilderness (mid)
45,skeleton,125,262,Wilderness (mid)
45,skeleton,126,266,Wilderness (mid)
45,skeleton,131,268,Wilderness (mid)
45,skeleton,136,264,Wilderness (mid)
45,skeleton,136,271,Wilderness (mid)
45,skeleton,137,3286,Underground/Dungeon
45,skeleton,138,3285,Underground/Dungeon
45,skeleton,179,210,Wilderness (deep)
45,skeleton,181,202,Wilderness (deep)
45,skeleton,188,3297,Underground/Dungeon
45,skeleton,189,3300,Underground/Dungeon
45,skeleton,191,3295,Underground/Dungeon
46,skeleton,195,3271,Underground/Dungeon
46,skeleton,197,3273,Underground/Dungeon
40,skeleton,210,546,Central Map
195,skeleton,211,3233,Underground/Dungeon
195,skeleton,213,3233,Underground/Dungeon
40,skeleton,213,3273,Underground/Dungeon
195,skeleton,215,3235,Underground/Dungeon
195,skeleton,215,3239,Underground/Dungeon
46,skeleton,216,392,Wilderness (low)
195,skeleton,216,3233,Underground/Dungeon
40,skeleton,216,3274,Underground/Dungeon
40,skeleton,217,3281,Underground/Dungeon
40,skeleton,217,3284,Underground/Dungeon
46,skeleton,218,395,Wilderness (low)
195,skeleton,218,3232,Underground/Dungeon
195,skeleton,218,3234,Underground/Dungeon
46,skeleton,219,394,Wilderness (low)
195,skeleton,219,3236,Underground/Dungeon
46,skeleton,221,409,Wilderness (low)
46,skeleton,224,415,Wilderness (low)
46,skeleton,227,399,Wilderness (low)
46,skeleton,230,410,Wilderness (low)
46,skeleton,232,419,Wilderness (low)
46,skeleton,268,376,Wilderness (low)
46,skeleton,274,379,Wilderness (low)
46,skeleton,280,379,Wilderness (low)
46,skeleton,282,376,Wilderness (low)
46,skeleton,282,382,Wilderness (low)
46,skeleton,284,380,Wilderness (low)
45,skeleton,290,2935,Southern Map
45,skeleton,290,2939,Southern Map
45,skeleton,293,2945,Southern Map
45,skeleton,294,2944,Southern Map
45,skeleton,300,2944,Southern Map
45,skeleton,301,2939,Southern Map
45,skeleton,308,114,Wilderness (deep)
45,skeleton,343,2516,Southern Map
179,skeleton,345,2518,Southern Map
40,skeleton,345,3712,Underground/Dungeon
45,skeleton,348,2515,Southern Map
40,skeleton,351,3671,Underground/Dungeon
40,skeleton,354,3654,Underground/Dungeon
40,skeleton,354,3715,Underground/Dungeon
40,skeleton,355,3624,Underground/Dungeon
46,skeleton,376,3336,Underground/Dungeon
46,skeleton,376,3343,Underground/Dungeon
46,skeleton,377,3340,Underground/Dungeon
45,skeleton,407,635,Karamja
45,skeleton,408,627,Karamja
195,skeleton,410,3479,Underground/Dungeon
195,skeleton,410,3485,Underground/Dungeon
195,skeleton,411,3476,Underground/Dungeon
195,skeleton,411,3482,Underground/Dungeon
195,skeleton,413,3478,Underground/Dungeon
195,skeleton,413,3484,Underground/Dungeon
46,skeleton,414,3522,Underground/Dungeon
45,skeleton,416,3463,Underground/Dungeon
45,skeleton,416,3468,Underground/Dungeon
45,skeleton,418,3465,Underground/Dungeon
45,skeleton,419,3470,Underground/Dungeon
46,skeleton,419,3525,Underground/Dungeon
45,skeleton,420,3467,Underground/Dungeon
46,skeleton,420,3530,Underground/Dungeon
46,skeleton,426,3531,Underground/Dungeon
40,skeleton,466,3666,Underground/Dungeon
195,skeleton,530,3327,Underground/Dungeon
195,skeleton,531,3331,Underground/Dungeon
195,skeleton,533,3323,Underground/Dungeon
46,skeleton,535,537,Central Map
195,skeleton,536,3330,Underground/Dungeon
195,skeleton,538,3324,Underground/Dungeon
